Downloaded at: 2026/09/16 16:15:26

,Setana,Setana,Setana,Setana,Setana,Setana,Imagane,Imagane,Imagane,Imagane,Imagane,Imagane,Esashi,Esashi,Esashi,Esashi,Esashi,Esashi,Okushiri,Okushiri,Okushiri,Okushiri,Okushiri,Okushiri,Uzura,Uzura,Uzura,Uzura,Uzura,Uzura,Yoneoka,Yoneoka,Yoneoka,Yoneoka,Yoneoka,Yoneoka
Date,Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃),Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃),Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃),Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃),Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃),Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.
2024/4/27,19.9,8,1,10.1,8,1,23.5,8,1,6.9,8,1,17.7,8,1,10.3,8,1,17.3,8,1,10.5,8,1,21.8,8,1,4.9,8,1,15.3,8,1,9.9,8,1
2024/4/28,15.4,8,1,5.7,8,1,18.0,8,1,4.6,8,1,14.7,8,1,8.8,8,1,13.3,8,1,8.7,8,1,16.6,8,1,4.0,8,1,16.2,8,1,8.3,8,1
2024/4/29,13.2,8,1,5.6,8,1,17.1,8,1,4.5,8,1,14.0,8,1,8.3,8,1,12.9,8,1,9.6,8,1,18.0,8,1,4.1,8,1,13.1,8,1,8.3,8,1
2024/4/30,13.5,8,1,7.7,8,1,12.1,8,1,6.1,8,1,16.7,8,1,8.6,8,1,14.7,8,1,7.7,8,1,15.8,8,1,4.7,8,1,14.6,8,1,7.0,8,1
2024/5/1,12.4,8,1,3.4,8,1,13.7,8,1,1.3,8,1,13.0,8,1,6.4,8,1,11.4,8,1,7.0,8,1,13.4,8,1,1.0,8,1,11.5,8,1,5.5,8,1
2024/5/2,15.8,8,1,1.3,8,1,18.9,8,1,-0.7,8,1,15.1,8,1,4.8,8,1,18.4,8,1,8.0,8,1,18.2,8,1,-1.1,8,1,14.0,8,1,4.7,8,1
2024/5/3,14.5,8,1,6.3,8,1,15.6,8,1,3.5,8,1,15.1,8,1,8.0,8,1,13.8,8,1,9.8,8,1,14.5,8,1,-0.9,8,1,13.2,8,1,7.3,8,1
2024/5/4,17.7,8,1,3.9,8,1,20.8,8,1,1.6,8,1,16.7,8,1,8.5,8,1,14.4,8,1,9.2,8,1,17.5,8,1,3.2,8,1,15.4,8,1,6.6,8,1
2024/5/5,23.9,8,1,8.7,8,1,23.7,8,1,6.7,8,1,20.1,8,1,8.0,8,1,17.0,8,1,11.4,8,1,23.7,8,1,2.7,8,1,17.3,8,1,9.9,8,1
2024/5/6,15.8,8,1,12.3,8,1,15.7,8,1,11.7,8,1,18.0,8,1,13.6,8,1,17.6,8,1,12.0,8,1,20.2,8,1,11.2,8,1,17.8,8,1,12.5,8,1
2024/5/7,15.0,8,1,5.5,8,1,14.6,8,1,6.0,8,1,16.2,8,1,7.3,8,1,14.6,8,1,6.0,8,1,16.4,8,1,6.0,8,1,13.1,8,1,5.2,8,1
2024/5/8,9.5,8,1,1.5,8,1,9.7,5,1,0.4,5,1,13.2,8,1,4.9,8,1,8.8,8,1,5.6,8,1,12.4,8,1,1.8,8,1,9.1,8,1,4.9,8,1
2024/5/9,12.2,5,1,0.3,5,1,13.9,8,1,-0.6,8,1,11.5,8,1,4.3,8,1,12.9,8,1,6.1,8,1,11.9,8,1,-0.6,8,1,11.3,8,1,2.1,8,1
2024/5/10,14.6,8,1,10.2,8,1,18.0,8,1,10.2,8,1,14.6,8,1,11.2,8,1,14.5,8,1,9.6,8,1,15.1,8,1,6.3,8,1,13.6,8,1,9.7,8,1
2024/5/11,21.1,8,1,12.8,8,1,21.9,8,1,8.2,8,1,20.4,8,1,9.9,8,1,17.3,8,1,11.5,8,1,22.9,8,1,4.8,8,1,16.5,8,1,11.0,8,1
2024/5/12,21.3,8,1,12.5,8,1,22.0,8,1,13.0,8,1,22.1,8,1,13.1,8,1,16.8,8,1,12.7,8,1,21.7,8,1,10.8,8,1,15.5,8,1,11.8,8,1
2024/5/13,15.4,8,1,6.4,8,1,16.4,8,1,6.5,8,1,15.8,8,1,10.6,8,1,13.1,8,1,9.1,8,1,15.7,8,1,6.5,8,1,12.7,8,1,7.8,8,1
2024/5/14,17.5,8,1,5.9,8,1,18.2,8,1,4.1,8,1,16.1,8,1,8.7,8,1,15.1,8,1,9.6,8,1,16.4,8,1,4.7,8,1,15.2,8,1,7.6,8,1
2024/5/15,22.1,8,1,8.9,8,1,21.3,8,1,5.4,8,1,21.5,8,1,8.7,8,1,18.3,8,1,11.8,8,1,23.3,8,1,4.5,8,1,17.0,8,1,10.2,8,1
2024/5/16,20.0,8,1,11.5,8,1,19.1,5,1,11.8,5,1,22.5,8,1,11.4,8,1,19.5,8,1,11.6,8,1,21.2,8,1,7.4,8,1,21.1,8,1,11.3,8,1
2024/5/17,17.5,8,1,10.1,8,1,17.2,8,1,8.9,8,1,15.9,8,1,11.8,8,1,15.8,8,1,11.5,8,1,15.9,8,1,8.7,8,1,15.9,8,1,10.8,8,1
2024/5/18,19.0,8,1,8.9,8,1,18.5,8,1,7.5,8,1,17.5,8,1,12.0,8,1,19.7,8,1,11.7,8,1,21.0,8,1,5.7,8,1,16.6,8,1,11.7,8,1
2024/5/19,19.5,8,1,11.3,8,1,22.5,8,1,8.5,8,1,17.6,8,1,11.7,8,1,16.5,8,1,12.7,8,1,19.4,8,1,8.1,8,1,17.7,8,1,11.8,8,1
2024/5/20,21.5,8,1,8.9,8,1,23.2,8,1,6.5,8,1,20.6,8,1,10.2,8,1,17.7,8,1,10.7,8,1,22.1,8,1,6.9,8,1,16.9,8,1,11.6,8,1
2024/5/21,14.0,8,1,7.0,8,1,18.7,8,1,5.7,8,1,14.6,8,1,9.2,8,1,13.9,8,1,9.3,8,1,20.1,8,1,6.2,8,1,13.3,8,1,7.3,8,1
2024/5/22,20.6,8,1,6.3,8,1,19.7,8,1,4.7,8,1,18.2,8,1,7.2,8,1,15.5,8,1,10.5,8,1,19.3,8,1,3.3,8,1,15.7,8,1,7.5,8,1
2024/5/23,19.7,8,1,10.0,8,1,20.8,8,1,12.4,8,1,19.5,8,1,10.5,8,1,19.0,8,1,12.5,8,1,21.5,8,1,3.5,8,1,17.6,8,1,11.6,8,1
2024/5/24,15.8,8,1,9.2,8,1,19.3,8,1,8.8,8,1,15.3,8,1,10.8,8,1,14.7,8,1,9.3,8,1,15.9,8,1,6.7,8,1,15.5,8,1,8.8,8,1
2024/5/25,14.7,8,1,7.6,8,1,14.3,8,1,6.9,8,1,14.3,8,1,9.5,8,1,13.4,8,1,8.8,8,1,13.9,8,1,5.8,8,1,13.9,8,1,7.7,8,1
2024/5/26,17.8,8,1,7.5,8,1,18.5,8,1,7.9,8,1,16.6,8,1,11.5,8,1,17.0,8,1,10.4,8,1,16.5,8,1,9.6,8,1,15.8,8,1,12.0,8,1
2024/5/27,17.2,8,1,10.2,8,1,16.8,8,1,9.8,8,1,18.2,8,1,12.0,8,1,17.0,8,1,11.0,8,1,17.7,8,1,10.4,8,1,15.3,8,1,10.3,8,1
2024/5/28,13.4,8,1,8.9,8,1,13.5,4,1,8.9,4,1,15.3,8,1,11.0,8,1,13.4,8,1,10.2,8,1,15.8,8,1,10.4,8,1,13.2,8,1,8.6,8,1
2024/5/29,13.4,8,1,6.1,8,1,12.8,4,1,6.7,4,1,13.7,8,1,10.2,8,1,12.6,8,1,9.3,8,1,14.9,8,1,8.9,8,1,12.5,8,1,8.2,8,1
2024/5/30,15.5,8,1,10.5,8,1,16.7,8,1,9.0,8,1,16.3,8,1,11.1,8,1,15.1,8,1,10.8,8,1,17.4,8,1,9.3,8,1,15.2,8,1,10.8,8,1
2024/5/31,16.8,8,1,10.5,8,1,17.0,8,1,10.3,8,1,21.4,8,1,11.1,8,1,17.0,8,1,10.9,8,1,20.3,8,1,10.4,8,1,19.7,8,1,10.6,8,1
2024/6/1,16.7,8,1,10.9,8,1,17.9,8,1,10.4,8,1,17.1,8,1,11.9,8,1,16.6,8,1,11.8,8,1,15.4,8,1,8.1,8,1,15.5,8,1,11.6,8,1
2024/6/2,17.5,8,1,10.4,8,1,17.0,8,1,10.1,8,1,17.3,8,1,10.5,8,1,17.7,8,1,11.7,8,1,16.3,8,1,6.7,8,1,17.0,8,1,11.6,8,1
2024/6/3,14.5,8,1,11.4,8,1,14.8,8,1,10.6,8,1,14.9,8,1,11.9,8,1,14.6,8,1,11.7,8,1,13.3,8,1,11.0,8,1,14.1,8,1,12.0,8,1
2024/6/4,18.8,8,1,9.9,8,1,17.9,8,1,7.4,8,1,19.0,8,1,11.0,8,1,17.4,5,1,11.4,5,1,15.9,8,1,8.1,8,1,16.6,8,1,11.7,8,1
2024/6/5,15.8,8,1,11.4,8,1,18.3,8,1,10.9,8,1,15.5,8,1,11.3,8,1,16.2,8,1,11.8,8,1,16.5,8,1,10.8,8,1,15.3,8,1,11.3,8,1
2024/6/6,14.2,8,1,11.5,8,1,15.5,8,1,11.2,8,1,14.9,8,1,12.1,8,1,14.1,8,1,11.7,8,1,15.0,5,1,10.2,5,1,12.8,8,1,11.1,8,1
2024/6/7,18.8,8,1,11.6,8,1,23.9,8,1,11.2,8,1,19.0,8,1,11.7,8,1,20.6,8,1,11.4,8,1,24.4,8,1,9.9,8,1,18.1,8,1,10.7,8,1
2024/6/8,23.4,8,1,13.8,8,1,22.6,8,1,14.1,8,1,23.3,8,1,12.7,8,1,20.7,8,1,14.5,8,1,26.7,8,1,8.8,8,1,20.2,8,1,13.7,8,1
2024/6/9,17.8,8,1,14.8,8,1,17.3,8,1,14.7,8,1,20.5,8,1,16.1,8,1,20.1,8,1,14.8,8,1,23.0,8,1,13.4,8,1,19.2,8,1,16.0,8,1
2024/6/10,20.6,8,1,15.3,8,1,22.7,8,1,14.5,8,1,20.6,8,1,16.2,8,1,19.9,8,1,15.3,8,1,20.6,8,1,15.9,8,1,17.8,8,1,15.0,8,1
2024/6/11,20.1,8,1,16.3,8,1,20.7,8,1,16.5,8,1,20.0,8,1,16.8,8,1,19.8,8,1,15.5,8,1,21.6,8,1,16.1,8,1,17.5,8,1,15.3,8,1
2024/6/12,25.5,8,1,17.2,8,1,26.0,5,1,16.4,5,1,23.1,8,1,16.5,8,1,20.9,8,1,15.7,8,1,26.1,8,1,14.9,8,1,20.6,8,1,16.0,8,1
2024/6/13,21.6,8,1,16.0,8,1,25.9,8,1,15.9,8,1,22.8,8,1,16.6,8,1,21.9,8,1,15.0,8,1,25.7,8,1,13.8,8,1,20.9,8,1,15.7,8,1
2024/6/14,18.1,8,1,14.7,8,1,21.8,8,1,14.6,8,1,19.6,8,1,15.4,8,1,16.8,8,1,14.0,8,1,22.8,8,1,15.3,8,1,18.2,8,1,14.5,8,1
2024/6/15,21.0,8,1,14.9,8,1,19.6,8,1,14.2,8,1,28.0,8,1,14.3,8,1,23.9,8,1,13.9,8,1,26.9,8,1,12.7,8,1,24.2,8,1,14.2,8,1
2024/6/16,20.4,8,1,15.8,8,1,20.1,8,1,15.9,8,1,21.9,8,1,17.2,8,1,21.2,8,1,16.2,8,1,22.5,8,1,14.4,8,1,20.5,8,1,15.9,8,1
2024/6/17,22.8,8,1,15.7,8,1,24.9,8,1,14.9,8,1,21.9,8,1,17.0,8,1,25.8,8,1,14.9,8,1,23.6,8,1,14.5,8,1,20.3,8,1,15.8,8,1
2024/6/18,22.3,8,1,14.4,8,1,22.9,8,1,16.2,8,1,23.6,8,1,16.9,8,1,22.8,8,1,15.4,8,1,26.2,8,1,14.5,8,1,20.2,8,1,13.7,8,1
2024/6/19,20.9,8,1,12.4,8,1,23.2,8,1,12.4,8,1,21.8,8,1,15.4,8,1,21.1,8,1,15.3,8,1,23.1,8,1,13.5,8,1,21.1,8,1,13.2,8,1
2024/6/20,24.3,8,1,13.2,8,1,25.5,8,1,11.1,8,1,23.5,8,1,13.8,8,1,21.6,8,1,15.7,8,1,24.8,8,1,12.6,8,1,21.7,8,1,13.8,8,1
2024/6/21,23.3,8,1,14.8,8,1,27.3,8,1,12.0,8,1,24.3,8,1,15.7,8,1,23.4,8,1,17.3,8,1,27.2,8,1,11.0,8,1,22.5,8,1,16.9,8,1
2024/6/22,18.9,8,1,16.0,8,1,21.8,8,1,16.0,8,1,20.3,8,1,17.1,8,1,18.6,8,1,16.2,8,1,20.0,8,1,14.5,8,1,18.2,8,1,16.4,8,1
2024/6/23,22.6,8,1,16.0,8,1,21.8,8,1,16.0,8,1,27.0,8,1,16.7,8,1,21.1,8,1,16.3,8,1,27.9,8,1,14.1,8,1,24.3,8,1,15.4,8,1
2024/6/24,20.5,8,1,17.4,8,1,19.2,8,1,16.9,8,1,22.4,8,1,18.7,8,1,21.2,8,1,17.7,8,1,20.4,8,1,17.6,8,1,20.5,8,1,17.8,8,1
2024/6/25,17.9,8,1,14.1,8,1,19.5,8,1,13.1,8,1,19.8,8,1,15.5,8,1,18.4,8,1,14.8,8,1,19.0,4,1,14.3,4,1,18.4,8,1,13.9,8,1
2024/6/26,17.8,8,1,13.6,8,1,19.2,8,1,13.1,8,1,17.0,8,1,14.5,8,1,17.0,8,1,14.2,8,1,18.4,8,1,13.2,8,1,17.0,8,1,13.2,8,1
2024/6/27,23.6,8,1,13.5,8,1,22.6,8,1,13.3,8,1,22.3,8,1,15.3,8,1,23.6,8,1,14.9,8,1,24.1,8,1,11.8,8,1,22.0,8,1,16.3,8,1
2024/6/28,24.5,8,1,17.2,8,1,26.3,8,1,14.5,8,1,24.0,8,1,17.5,8,1,22.9,8,1,18.2,8,1,26.2,8,1,13.9,8,1,22.2,8,1,18.6,8,1
2024/6/29,24.2,8,1,15.2,8,1,27.4,8,1,12.4,8,1,24.7,8,1,15.9,8,1,23.1,8,1,17.5,8,1,27.8,8,1,11.8,8,1,23.7,8,1,16.8,8,1
2024/6/30,28.3,8,1,15.3,8,1,28.4,8,1,12.5,8,1,26.4,8,1,16.2,8,1,23.1,8,1,18.5,8,1,28.1,8,1,10.5,8,1,23.5,8,1,17.6,8,1
2024/7/1,21.5,8,1,15.3,8,1,21.3,8,1,11.7,8,1,21.6,8,1,16.8,8,1,22.0,8,1,15.9,8,1,22.3,8,1,11.3,8,1,20.4,8,1,13.8,8,1
2024/7/2,22.3,8,1,14.0,8,1,23.2,8,1,12.0,8,1,22.5,8,1,17.2,8,1,21.1,5,1,14.6,5,1,22.6,8,1,11.0,8,1,21.8,8,1,15.2,8,1
2024/7/3,23.3,8,1,14.2,8,1,24.4,8,1,11.4,8,1,22.5,8,1,16.8,8,1,23.8,8,1,16.7,8,1,23.3,8,1,14.0,8,1,20.9,8,1,14.3,8,1
2024/7/4,22.5,8,1,17.6,8,1,22.8,8,1,16.1,8,1,22.3,8,1,18.7,8,1,21.7,8,1,18.1,8,1,23.2,8,1,16.5,8,1,20.5,8,1,17.8,8,1
2024/7/5,25.8,8,1,18.4,8,1,26.1,8,1,17.6,8,1,24.1,8,1,20.1,8,1,22.7,8,1,19.4,8,1,25.8,8,1,17.6,8,1,22.1,8,1,19.4,8,1
2024/7/6,22.5,8,1,17.9,8,1,22.8,8,1,17.8,8,1,24.1,8,1,19.1,8,1,22.0,8,1,17.7,8,1,24.0,8,1,18.2,8,1,21.4,8,1,17.5,8,1
2024/7/7,23.5,8,1,19.7,8,1,23.3,8,1,19.9,8,1,22.2,8,1,19.8,8,1,21.9,8,1,19.3,8,1,22.0,8,1,19.8,8,1,21.0,8,1,19.0,8,1
2024/7/8,20.2,8,1,17.8,8,1,21.7,8,1,17.5,8,1,20.7,8,1,18.7,8,1,20.0,8,1,17.6,8,1,20.4,8,1,17.6,8,1,19.6,5,1,17.4,5,1
2024/7/9,23.7,8,1,17.8,8,1,23.0,8,1,17.4,8,1,22.2,8,1,18.6,8,1,21.9,8,1,17.6,8,1,23.2,8,1,17.9,8,1,21.7,8,1,17.2,8,1
2024/7/10,23.5,8,1,16.7,8,1,26.4,8,1,16.1,8,1,22.6,8,1,18.1,8,1,22.4,8,1,16.5,8,1,24.9,8,1,17.2,8,1,21.9,8,1,16.8,8,1
2024/7/11,22.5,8,1,15.5,8,1,25.3,8,1,13.2,8,1,22.9,8,1,17.7,8,1,22.5,8,1,17.6,8,1,25.2,8,1,15.8,8,1,21.2,8,1,15.3,8,1
2024/7/12,25.5,8,1,17.3,8,1,26.3,8,1,17.3,8,1,24.8,8,1,17.9,8,1,25.5,8,1,18.4,8,1,26.5,8,1,15.0,8,1,23.0,8,1,18.0,8,1
2024/7/13,22.7,8,1,15.8,8,1,25.5,8,1,14.8,8,1,24.1,8,1,17.5,8,1,22.7,8,1,17.3,8,1,26.0,8,1,13.7,8,1,22.7,8,1,16.4,8,1
2024/7/14,25.5,8,1,14.8,8,1,29.2,8,1,13.0,8,1,25.1,8,1,16.6,8,1,24.2,8,1,16.9,8,1,29.9,8,1,11.9,8,1,24.5,8,1,15.1,8,1
2024/7/15,27.0,8,1,19.2,8,1,28.9,8,1,16.4,8,1,25.6,8,1,18.6,8,1,26.2,8,1,18.1,8,1,29.4,8,1,15.1,8,1,26.1,8,1,17.2,8,1
2024/7/16,29.5,8,1,20.5,8,1,28.7,8,1,18.2,8,1,27.7,8,1,18.8,8,1,26.4,8,1,19.7,8,1,30.9,8,1,15.6,8,1,26.2,4,1,19.2,4,1
2024/7/17,28.9,8,1,20.9,8,1,30.0,8,1,20.2,8,1,27.6,8,1,19.9,8,1,26.5,8,1,21.3,8,1,29.4,8,1,16.3,8,1,26.1,8,1,20.8,8,1
2024/7/18,28.5,8,1,21.2,8,1,28.0,8,1,21.0,8,1,27.6,8,1,22.0,8,1,27.3,8,1,22.6,8,1,28.6,8,1,18.0,8,1,26.4,8,1,23.0,8,1
2024/7/19,25.2,8,1,22.1,8,1,24.8,8,1,21.8,8,1,26.7,8,1,23.1,8,1,24.5,8,1,22.2,8,1,25.7,8,1,21.4,8,1,24.3,8,1,21.9,8,1
2024/7/20,27.2,8,1,21.3,8,1,29.4,8,1,21.9,8,1,26.8,8,1,23.4,8,1,25.8,8,1,21.9,8,1,27.8,8,1,22.4,8,1,24.3,8,1,21.7,8,1
2024/7/21,29.4,8,1,20.5,8,1,29.7,8,1,21.8,8,1,28.4,8,1,23.4,8,1,24.5,8,1,22.3,8,1,31.2,8,1,22.3,8,1,24.7,8,1,22.0,8,1
2024/7/22,27.3,8,1,22.7,8,1,26.4,8,1,22.4,8,1,28.2,8,1,22.9,8,1,28.2,8,1,22.5,8,1,27.2,8,1,22.5,8,1,24.9,8,1,21.8,8,1
2024/7/23,27.0,8,1,23.3,8,1,26.1,8,1,23.2,8,1,26.8,8,1,23.5,8,1,28.0,8,1,22.6,8,1,27.6,8,1,23.7,8,1,23.9,8,1,22.2,8,1
2024/7/24,24.4,8,1,20.0,8,1,24.9,8,1,19.1,8,1,25.0,8,1,21.3,8,1,24.5,8,1,20.6,8,1,25.8,8,1,20.0,8,1,23.3,8,1,19.2,8,1
2024/7/25,24.7,8,1,18.2,8,1,28.4,8,1,18.3,8,1,26.1,8,1,20.0,8,1,24.0,8,1,19.8,8,1,29.6,8,1,16.8,8,1,23.9,8,1,17.3,8,1
2024/7/26,27.5,8,1,18.8,8,1,27.8,8,1,17.7,8,1,27.5,8,1,19.8,8,1,26.0,8,1,19.8,8,1,27.1,8,1,17.0,8,1,26.0,8,1,19.9,8,1
2024/7/27,22.9,8,1,20.5,8,1,22.7,8,1,20.2,8,1,22.9,8,1,21.1,8,1,22.0,8,1,20.7,8,1,22.4,8,1,19.5,8,1,21.6,8,1,20.5,8,1
2024/7/28,24.6,8,1,21.6,8,1,23.3,8,1,20.9,8,1,23.8,8,1,21.6,8,1,24.0,8,1,21.6,8,1,23.7,8,1,20.3,8,1,23.4,8,1,21.3,8,1
2024/7/29,24.7,8,1,22.0,8,1,24.2,8,1,21.2,8,1,24.8,8,1,22.3,8,1,25.0,8,1,21.8,8,1,25.1,8,1,21.3,8,1,24.1,8,1,21.9,8,1
2024/7/30,25.3,8,1,20.4,8,1,27.7,8,1,20.3,8,1,25.2,5,1,22.0,5,1,25.2,8,1,21.5,8,1,25.9,8,1,20.7,8,1,25.2,8,1,20.2,8,1
2024/7/31,24.5,8,1,19.1,8,1,27.1,8,1,18.9,8,1,25.5,8,1,21.4,8,1,24.6,8,1,21.1,8,1,27.4,8,1,19.3,8,1,24.2,8,1,19.5,8,1
2024/8/1,25.9,8,1,19.4,8,1,26.9,8,1,18.4,8,1,25.6,8,1,21.2,8,1,24.3,8,1,20.6,8,1,26.0,8,1,18.5,8,1,25.0,8,1,19.9,8,1
2024/8/2,27.5,8,1,21.0,8,1,26.9,8,1,19.9,8,1,27.1,8,1,20.9,8,1,25.3,8,1,22.4,8,1,28.8,8,1,17.9,8,1,25.1,8,1,22.2,8,1
2024/8/3,26.7,8,1,22.0,8,1,26.0,8,1,21.7,8,1,28.7,8,1,22.6,8,1,25.6,8,1,22.0,8,1,29.7,8,1,20.6,8,1,25.0,8,1,22.2,8,1
2024/8/4,24.3,8,1,19.1,8,1,26.5,8,1,19.2,8,1,25.4,8,1,21.1,8,1,23.6,8,1,21.3,8,1,28.1,8,1,18.9,8,1,24.6,8,1,17.7,8,1
2024/8/5,24.0,8,1,19.9,8,1,26.9,8,1,19.7,8,1,25.4,8,1,21.1,8,1,24.2,8,1,20.8,8,1,27.6,8,1,19.5,8,1,23.5,8,1,17.4,8,1
2024/8/6,26.0,8,1,20.0,8,1,28.8,8,1,19.9,8,1,26.7,8,1,21.1,8,1,25.2,8,1,21.1,8,1,30.3,8,1,20.6,8,1,25.9,8,1,20.0,8,1
2024/8/7,28.3,8,1,22.2,8,1,30.3,8,1,22.6,8,1,28.2,8,1,22.9,8,1,28.3,8,1,22.2,8,1,30.6,8,1,21.7,8,1,26.5,8,1,21.4,8,1
2024/8/8,26.5,8,1,22.6,8,1,29.2,8,1,23.0,8,1,26.8,8,1,23.3,8,1,27.5,8,1,22.5,8,1,28.3,8,1,21.5,8,1,26.3,8,1,21.3,8,1
2024/8/9,27.7,8,1,21.3,8,1,29.5,8,1,22.4,8,1,28.2,8,1,23.1,8,1,27.6,8,1,23.7,8,1,29.7,8,1,20.9,8,1,27.1,8,1,21.1,8,1
2024/8/10,28.5,8,1,20.5,8,1,32.4,8,1,20.7,8,1,27.9,8,1,21.8,8,1,27.2,8,1,22.2,8,1,31.4,8,1,19.5,8,1,28.4,8,1,20.6,8,1
2024/8/11,29.3,8,1,21.6,8,1,32.4,8,1,21.1,8,1,28.3,8,1,22.5,8,1,26.0,8,1,22.4,8,1,31.6,8,1,20.8,8,1,28.5,8,1,21.6,8,1
2024/8/12,29.4,8,1,21.8,8,1,29.0,8,1,21.4,8,1,28.5,8,1,25.0,8,1,27.3,8,1,22.6,8,1,27.7,8,1,22.0,8,1,30.2,8,1,22.3,8,1
2024/8/13,28.2,8,1,24.3,8,1,27.7,8,1,24.3,8,1,28.5,8,1,24.5,8,1,25.0,8,1,23.2,8,1,28.2,8,1,23.9,8,1,26.2,8,1,23.8,8,1
2024/8/14,28.1,8,1,22.8,8,1,29.0,8,1,22.5,8,1,28.2,8,1,23.8,8,1,25.9,8,1,22.1,8,1,29.6,8,1,23.0,8,1,25.6,8,1,21.7,8,1
2024/8/15,26.6,8,1,20.6,8,1,29.5,8,1,19.9,8,1,27.1,8,1,23.3,8,1,25.4,8,1,22.0,8,1,30.4,8,1,21.6,8,1,25.4,8,1,20.5,8,1
2024/8/16,29.2,8,1,20.2,8,1,28.2,8,1,19.6,8,1,30.9,8,1,23.2,8,1,27.6,8,1,22.3,8,1,29.1,8,1,20.9,8,1,29.7,8,1,20.0,8,1
2024/8/17,27.0,8,1,20.6,8,1,26.9,8,1,20.3,8,1,28.4,8,1,22.7,8,1,27.4,8,1,22.0,8,1,26.6,8,1,21.0,8,1,26.5,8,1,19.3,8,1
2024/8/18,25.2,8,1,18.3,8,1,27.9,8,1,18.0,8,1,26.4,8,1,21.4,8,1,25.5,8,1,22.0,8,1,27.6,8,1,17.0,8,1,24.5,8,1,19.3,8,1
2024/8/19,27.3,8,1,18.5,8,1,27.8,8,1,18.6,8,1,27.2,8,1,20.8,8,1,26.7,8,1,21.7,8,1,28.2,8,1,16.4,8,1,27.0,8,1,20.0,8,1
2024/8/20,25.9,8,1,17.5,8,1,25.4,8,1,16.2,8,1,24.7,8,1,19.5,8,1,25.1,8,1,21.4,8,1,23.1,8,1,17.3,8,1,25.6,8,1,19.1,8,1
2024/8/21,25.5,8,1,15.3,8,1,28.7,8,1,13.6,8,1,25.6,8,1,18.1,8,1,25.4,4,1,16.7,4,1,28.4,8,1,14.7,8,1,25.9,8,1,17.2,8,1
2024/8/22,26.3,8,1,18.1,8,1,25.9,8,1,15.7,8,1,27.7,8,1,18.0,8,1,,1,1,,1,1,27.2,8,1,12.8,8,1,26.1,8,1,20.4,8,1
2024/8/23,29.5,8,1,25.5,8,1,28.6,8,1,25.3,8,1,30.2,8,1,25.9,8,1,,1,1,,1,1,31.6,8,1,23.3,8,1,28.4,8,1,25.3,8,1
2024/8/24,26.6,8,1,18.0,8,1,27.2,8,1,16.8,8,1,27.4,8,1,20.0,8,1,,1,1,,1,1,27.5,8,1,16.3,8,1,26.4,8,1,18.6,8,1
2024/8/25,26.8,8,1,16.7,8,1,28.9,8,1,15.8,8,1,28.9,8,1,18.8,8,1,,1,1,,1,1,28.4,8,1,14.9,8,1,26.8,8,1,17.6,8,1
2024/8/26,27.8,8,1,22.3,8,1,27.4,8,1,22.3,8,1,29.3,8,1,23.1,8,1,,1,1,,1,1,27.7,8,1,21.5,8,1,27.3,8,1,22.6,8,1
2024/8/27,25.9,8,1,19.4,8,1,25.8,8,1,19.3,8,1,25.9,8,1,21.6,8,1,,1,1,,1,1,26.1,8,1,19.8,8,1,25.1,8,1,19.8,8,1
2024/8/28,27.4,8,1,18.6,8,1,27.9,8,1,18.2,8,1,27.8,8,1,20.6,8,1,,1,1,,1,1,28.4,8,1,18.2,8,1,26.7,8,1,19.6,8,1
2024/8/29,28.8,8,1,19.3,8,1,27.3,8,1,18.0,8,1,29.1,8,1,20.0,8,1,,1,1,,1,1,27.0,8,1,16.5,8,1,27.1,8,1,20.0,8,1
2024/8/30,29.2,8,1,22.7,8,1,27.9,8,1,23.0,8,1,32.1,8,1,22.8,8,1,,1,1,,1,1,31.5,8,1,20.5,8,1,30.4,8,1,23.3,8,1
2024/8/31,26.8,8,1,23.1,8,1,26.6,8,1,17.2,8,1,27.1,8,1,23.1,8,1,,1,1,,1,1,26.6,8,1,17.1,8,1,27.0,8,1,22.6,8,1
2024/9/1,27.6,8,1,18.7,8,1,28.0,8,1,15.6,8,1,27.7,8,1,19.2,8,1,,1,1,,1,1,27.7,8,1,14.7,8,1,26.6,8,1,19.3,8,1
2024/9/2,26.3,8,1,17.4,8,1,25.6,8,1,15.0,8,1,27.2,8,1,18.3,8,1,,1,1,,1,1,26.8,8,1,13.5,8,1,26.5,8,1,19.4,8,1
