location_id,city/town,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,Otsu,34.973637,135.85768,97.0,0,GMT,GMT
1,Hikone,35.32513,136.26599,90.0,0,GMT,GMT
2,Nagahama,35.32513,136.26599,93.0,0,GMT,GMT
3,Shigaraki,34.83304,136.19772,243.0,0,GMT,GMT

location_id,time,apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h)
2,2023-10-01,25.9,18.4,0.10,0.10,0.00,1.0,26.4,37.1
2,2023-10-02,20.9,18.4,0.00,0.00,0.00,0.0,24.3,32.4
2,2023-10-03,24.4,20.8,11.60,11.60,0.00,11.0,11.5,18.4
2,2023-10-04,24.9,21.2,1.50,1.50,0.00,9.0,12.1,18.7
2,2023-10-05,20.7,13.7,7.50,7.50,0.00,6.0,40.6,56.2
2,2023-10-06,16.4,14.6,0.00,0.00,0.00,0.0,36.3,49.7
2,2023-10-07,17.2,14.9,0.00,0.00,0.00,0.0,27.7,37.1
2,2023-10-08,20.1,15.1,8.00,8.00,0.00,12.0,11.3,18.7
2,2023-10-09,22.1,17.5,3.60,3.60,0.00,14.0,16.1,24.1
2,2023-10-10,19.6,14.7,1.10,1.10,0.00,6.0,29.5,41.4
2,2023-10-11,19.0,15.7,0.00,0.00,0.00,0.0,25.7,33.5
2,2023-10-12,19.4,15.2,0.00,0.00,0.00,0.0,23.3,32.4
2,2023-10-13,19.2,16.3,0.00,0.00,0.00,0.0,14.8,22.0
2,2023-10-14,22.0,16.4,19.00,19.00,0.00,12.0,16.7,24.5
2,2023-10-15,20.2,16.4,9.30,9.30,0.00,17.0,28.8,42.8
2,2023-10-16,20.8,17.2,0.50,0.50,0.00,4.0,19.8,27.7
2,2023-10-17,19.0,15.5,0.00,0.00,0.00,0.0,20.1,26.6
2,2023-10-18,20.5,15.5,0.00,0.00,0.00,0.0,13.1,20.9
2,2023-10-19,22.6,17.9,0.00,0.00,0.00,0.0,11.6,18.4
2,2023-10-20,22.3,10.0,9.20,9.20,0.00,15.0,31.1,43.9
2,2023-10-21,11.6,8.4,6.50,6.50,0.00,17.0,37.1,50.8
2,2023-10-22,15.5,11.9,0.00,0.00,0.00,0.0,10.7,17.6
2,2023-10-23,19.8,14.9,0.00,0.00,0.00,0.0,7.4,13.3
2,2023-10-24,19.7,15.8,0.00,0.00,0.00,0.0,9.4,15.5
2,2023-10-25,18.7,16.3,0.00,0.00,0.00,0.0,17.7,25.6
2,2023-10-26,18.7,13.8,0.00,0.00,0.00,0.0,16.5,22.0
2,2023-10-27,19.7,13.5,0.60,0.60,0.00,3.0,22.4,32.4
2,2023-10-28,14.3,10.2,1.40,1.40,0.00,8.0,27.2,37.4
2,2023-10-29,12.9,11.1,0.00,0.00,0.00,0.0,25.3,33.5
2,2023-10-30,16.1,12.3,0.00,0.00,0.00,0.0,19.1,24.5
2,2023-10-31,17.7,13.1,0.00,0.00,0.00,0.0,10.2,16.2
2,2023-11-01,19.6,15.2,0.00,0.00,0.00,0.0,12.6,19.8
2,2023-11-02,21.3,15.9,0.00,0.00,0.00,0.0,8.7,14.8
2,2023-11-03,22.7,15.4,0.00,0.00,0.00,0.0,12.3,19.4
2,2023-11-04,21.8,18.4,0.00,0.00,0.00,0.0,8.6,13.7
2,2023-11-05,24.8,20.0,0.20,0.20,0.00,2.0,18.0,23.8
2,2023-11-06,21.8,13.1,30.20,30.20,0.00,11.0,27.4,36.4
2,2023-11-07,15.0,11.9,0.00,0.00,0.00,0.0,27.4,37.1
2,2023-11-08,15.8,11.3,0.00,0.00,0.00,0.0,17.5,23.4
2,2023-11-09,20.8,16.4,2.50,2.50,0.00,3.0,15.6,22.7
2,2023-11-10,18.9,7.6,15.10,15.10,0.00,14.0,32.5,46.4
2,2023-11-11,11.4,8.2,0.00,0.00,0.00,0.0,26.0,37.1
2,2023-11-12,12.6,3.3,3.20,3.20,0.00,11.0,26.8,38.2
2,2023-11-13,7.5,4.2,1.50,1.50,0.00,14.0,28.0,40.0
2,2023-11-14,10.7,6.8,0.00,0.00,0.00,0.0,11.9,19.4
2,2023-11-15,12.4,10.0,0.00,0.00,0.00,0.0,9.9,16.2
2,2023-11-16,14.8,10.8,22.40,22.40,0.00,9.0,24.2,33.1
2,2023-11-17,12.1,4.1,11.80,11.80,0.00,11.0,26.4,37.8
2,2023-11-18,8.1,0.4,3.20,2.90,0.21,10.0,32.7,50.0
2,2023-11-19,11.5,5.5,0.90,0.90,0.00,2.0,21.3,31.0
2,2023-11-20,8.2,5.2,0.90,0.90,0.00,4.0,30.3,40.0
2,2023-11-21,12.9,7.4,0.00,0.00,0.00,0.0,11.3,18.0
2,2023-11-22,13.8,8.0,0.00,0.00,0.00,0.0,10.7,17.3
2,2023-11-23,16.4,10.1,0.80,0.80,0.00,4.0,22.2,29.5
2,2023-11-24,10.7,2.4,2.40,2.40,0.00,11.0,37.7,50.0
2,2023-11-25,5.5,2.8,0.00,0.00,0.00,0.0,20.2,27.7
2,2023-11-26,9.8,5.5,0.00,0.00,0.00,0.0,11.0,17.3
2,2023-11-27,14.3,8.7,1.30,1.30,0.00,5.0,9.4,15.5
2,2023-11-28,10.8,4.0,2.00,2.00,0.00,3.0,39.0,52.2
2,2023-11-29,8.5,3.9,0.10,0.10,0.00,1.0,27.9,36.0
2,2023-11-30,5.1,1.6,1.80,1.80,0.00,12.0,29.1,41.0
2,2023-12-01,5.8,1.4,1.00,1.00,0.00,8.0,21.2,29.9
2,2023-12-02,5.2,1.3,0.60,0.60,0.00,6.0,23.3,31.3
2,2023-12-03,6.4,3.1,1.90,1.90,0.00,4.0,29.3,40.0
2,2023-12-04,7.9,2.2,0.00,0.00,0.00,0.0,13.8,21.2
2,2023-12-05,8.9,5.7,0.90,0.90,0.00,6.0,9.8,16.6
2,2023-12-06,10.6,7.3,0.20,0.20,0.00,1.0,17.0,22.0
2,2023-12-07,9.8,3.0,1.80,1.80,0.00,3.0,38.6,51.8
2,2023-12-08,9.3,3.7,0.00,0.00,0.00,0.0,12.2,18.7
2,2023-12-09,12.7,8.7,0.00,0.00,0.00,0.0,9.2,13.7
2,2023-12-10,14.5,7.4,0.00,0.00,0.00,0.0,12.4,18.0
2,2023-12-11,13.5,7.4,10.40,10.40,0.00,11.0,26.6,36.0
2,2023-12-12,13.6,2.7,0.70,0.70,0.00,3.0,34.8,46.1
2,2023-12-13,6.7,3.6,0.00,0.00,0.00,0.0,21.9,28.4
2,2023-12-14,11.0,5.6,10.00,10.00,0.00,8.0,16.4,25.6
2,2023-12-15,15.6,8.0,9.20,9.20,0.00,9.0,21.0,27.4
2,2023-12-16,13.9,-2.9,5.50,5.50,0.00,12.0,38.3,55.4
2,2023-12-17,-1.0,-3.5,13.10,3.80,6.51,22.0,38.9,55.4
2,2023-12-18,2.9,-1.0,5.70,4.10,1.12,16.0,24.2,34.9
2,2023-12-19,5.2,1.5,0.60,0.60,0.00,5.0,19.0,25.9
2,2023-12-20,5.0,-1.7,0.30,0.30,0.00,3.0,35.0,46.4
2,2023-12-21,-1.2,-3.4,0.00,0.00,0.00,0.0,34.4,47.2
2,2023-12-22,-0.8,-4.7,7.00,0.10,4.83,13.0,31.8,49.0
2,2023-12-23,2.5,-2.1,1.40,1.30,0.07,10.0,26.4,36.0
2,2023-12-24,4.0,-1.9,0.00,0.00,0.00,0.0,20.9,27.7
2,2023-12-25,5.1,-1.4,0.30,0.30,0.00,3.0,23.2,31.0
2,2023-12-26,6.3,0.3,0.80,0.80,0.00,5.0,17.4,22.7
2,2023-12-27,5.7,2.1,0.00,0.00,0.00,0.0,18.9,23.4
2,2023-12-28,8.2,2.5,0.30,0.30,0.00,3.0,14.0,18.4
2,2023-12-29,6.5,2.2,0.00,0.00,0.00,0.0,19.4,24.5
2,2023-12-30,8.7,2.8,1.80,1.80,0.00,5.0,14.6,20.9
2,2023-12-31,10.5,1.3,6.40,6.40,0.00,11.0,31.0,43.6
